"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00024175","SALT LAKE CITY, UT US","1940-11-11","0.15","1.2",,"39","29"
"USW00024175","SALT LAKE CITY, UT US","1940-11-12","0.02","0.8",,"35","22"
"USW00024175","SALT LAKE CITY, UT US","1940-11-13","0.00","0.0",,"38","20"
"USW00024175","SALT LAKE CITY, UT US","1940-11-14","0.00","0.0",,"45","26"
"USW00024175","SALT LAKE CITY, UT US","1940-11-15","0.00","0.0",,"51","26"
"USW00024175","SALT LAKE CITY, UT US","1940-11-16","0.00","0.0",,"53","30"
"USW00024175","SALT LAKE CITY, UT US","1940-11-17","0.00","0.0",,"52","32"
"USW00024175","SALT LAKE CITY, UT US","1940-11-18","0.70","0.2",,"52","33"
"USW00024175","SALT LAKE CITY, UT US","1940-11-19","0.00","0.7",,"46","33"
"USW00024175","SALT LAKE CITY, UT US","1940-11-20","0.00","0.0",,"45","28"
"USW00024175","SALT LAKE CITY, UT US","1940-11-21","0.37","5.7",,"38","25"
"USW00024175","SALT LAKE CITY, UT US","1940-11-22","0.21","3.0",,"33","19"
"USW00024175","SALT LAKE CITY, UT US","1940-11-23","0.00","0.0",,"32","13"
"USW00024175","SALT LAKE CITY, UT US","1940-11-24","0.00","0.0",,"35","15"
"USW00024175","SALT LAKE CITY, UT US","1940-11-25","0.00","0.0",,"36","24"
"USW00024175","SALT LAKE CITY, UT US","1940-11-26","0.00","0.0",,"35","19"
"USW00024175","SALT LAKE CITY, UT US","1940-11-27","0.00","0.0",,"40","21"
"USW00024175","SALT LAKE CITY, UT US","1940-11-28","0.00","0.0",,"50","34"
"USW00024175","SALT LAKE CITY, UT US","1940-11-29","0.00","0.0",,"54","39"
"USW00024175","SALT LAKE CITY, UT US","1940-11-30","0.00","0.0",,"52","38"
"USW00024175","SALT LAKE CITY, UT US","1940-12-01","0.00","0.0",,"53","34"
"USW00024175","SALT LAKE CITY, UT US","1940-12-02","0.00","0.0",,"54","34"
"USW00024175","SALT LAKE CITY, UT US","1940-12-03","0.00","0.0",,"55","34"
"USW00024175","SALT LAKE CITY, UT US","1940-12-04","0.00","0.0",,"54","30"
"USW00024175","SALT LAKE CITY, UT US","1940-12-05","0.00","0.0",,"56","33"
"USW00024175","SALT LAKE CITY, UT US","1940-12-06","0.00","0.0",,"50","34"
"USW00024175","SALT LAKE CITY, UT US","1940-12-07","0.00","0.0",,"53","34"
"USW00024175","SALT LAKE CITY, UT US","1940-12-08","0.00","0.0",,"53","29"
"USW00024175","SALT LAKE CITY, UT US","1940-12-09","0.00","0.0",,"45","30"
"USW00024175","SALT LAKE CITY, UT US","1940-12-10","0.00","0.0",,"39","24"
"USW00024175","SALT LAKE CITY, UT US","1940-12-11","0.00","0.0",,"32","20"
"USW00024175","SALT LAKE CITY, UT US","1940-12-12","0.03","1.5",,"30","20"
"USW00024175","SALT LAKE CITY, UT US","1940-12-13","0.00","0.0",,"27","14"
"USW00024175","SALT LAKE CITY, UT US","1940-12-14","0.00","0.0",,"27","9"
"USW00024175","SALT LAKE CITY, UT US","1940-12-15","0.00","0.0",,"30","9"
"USW00024175","SALT LAKE CITY, UT US","1940-12-16","0.00","0.0",,"31","14"
"USW00024175","SALT LAKE CITY, UT US","1940-12-17","0.07","0.2",,"38","29"
"USW00024175","SALT LAKE CITY, UT US","1940-12-18","0.00","0.0",,"36","25"
"USW00024175","SALT LAKE CITY, UT US","1940-12-19","0.00","0.0",,"40","26"
"USW00024175","SALT LAKE CITY, UT US","1940-12-20","0.00","0.0",,"31","25"
"USW00024175","SALT LAKE CITY, UT US","1940-12-21","0.00","0.0",,"28","22"
"USW00024175","SALT LAKE CITY, UT US","1940-12-22","0.04","0.6",,"42","22"
"USW00024175","SALT LAKE CITY, UT US","1940-12-23","0.03","0.0",,"46","34"
"USW00024175","SALT LAKE CITY, UT US","1940-12-24","0.02","0.0",,"50","37"
"USW00024175","SALT LAKE CITY, UT US","1940-12-25","0.56","3.0",,"46","32"
"USW00024175","SALT LAKE CITY, UT US","1940-12-26","0.00","0.0",,"44","30"
"USW00024175","SALT LAKE CITY, UT US","1940-12-27","0.13","0.0",,"48","34"
"USW00024175","SALT LAKE CITY, UT US","1940-12-28","0.01","0.2",,"44","28"
"USW00024175","SALT LAKE CITY, UT US","1940-12-29","0.14","0.0",,"47","32"
"USW00024175","SALT LAKE CITY, UT US","1940-12-30","0.01","0.0",,"47","39"
"USW00024175","SALT LAKE CITY, UT US","1940-12-31","0.42","3.1",,"39","21"
"USW00024175","SALT LAKE CITY, UT US","1941-01-01","0.00","0.0",,"32","16"
"USW00024175","SALT LAKE CITY, UT US","1941-01-02","0.00","0.0",,"30","16"
"USW00024175","SALT LAKE CITY, UT US","1941-01-03","0.00","0.0",,"31","15"
"USW00024175","SALT LAKE CITY, UT US","1941-01-04","0.00","0.0",,"27","14"
"USW00024175","SALT LAKE CITY, UT US","1941-01-05","0.00","0.0",,"36","24"
"USW00024175","SALT LAKE CITY, UT US","1941-01-06","0.03","0.9",,"41","28"
"USW00024175","SALT LAKE CITY, UT US","1941-01-07","0.00","0.0",,"41","34"
"USW00024175","SALT LAKE CITY, UT US","1941-01-08","0.00","0.0",,"48","32"
"USW00024175","SALT LAKE CITY, UT US","1941-01-09","0.00","0.0",,"46","27"
"USW00024175","SALT LAKE CITY, UT US","1941-01-10","0.00","0.0",,"42","26"
"USW00024175","SALT LAKE CITY, UT US","1941-01-11","0.00","0.0",,"30","25"
"USW00024175","SALT LAKE CITY, UT US","1941-01-12","0.00","0.0",,"35","26"
"USW00024175","SALT LAKE CITY, UT US","1941-01-13","0.00","0.0",,"31","28"
"USW00024175","SALT LAKE CITY, UT US","1941-01-14","0.10","1.2",,"37","27"
"USW00024175","SALT LAKE CITY, UT US","1941-01-15","0.00","0.1",,"40","28"
"USW00024175","SALT LAKE CITY, UT US","1941-01-16","0.12","1.7",,"34","23"
"USW00024175","SALT LAKE CITY, UT US","1941-01-17","0.00","0.0",,"40","20"
"USW00024175","SALT LAKE CITY, UT US","1941-01-18","0.00","0.0",,"46","32"
"USW00024175","SALT LAKE CITY, UT US","1941-01-19","0.00","0.0",,"48","30"
"USW00024175","SALT LAKE CITY, UT US","1941-01-20","0.00","0.0",,"42","30"
"USW00024175","SALT LAKE CITY, UT US","1941-01-21","0.00","0.0",,"44","30"
"USW00024175","SALT LAKE CITY, UT US","1941-01-22","0.27","0.7",,"37","32"
"USW00024175","SALT LAKE CITY, UT US","1941-01-23","0.01","0.3",,"44","30"
"USW00024175","SALT LAKE CITY, UT US","1941-01-24","0.54","0.1",,"38","32"
"USW00024175","SALT LAKE CITY, UT US","1941-01-25","0.05","1.4",,"43","33"
"USW00024175","SALT LAKE CITY, UT US","1941-01-26","0.01","0.0",,"42","34"
"USW00024175","SALT LAKE CITY, UT US","1941-01-27","0.00","0.0",,"42","26"
"USW00024175","SALT LAKE CITY, UT US","1941-01-28","0.00","0.0",,"38","24"
"USW00024175","SALT LAKE CITY, UT US","1941-01-29","0.00","0.0",,"37","25"
"USW00024175","SALT LAKE CITY, UT US","1941-01-30","0.00","0.0",,"42","26"
"USW00024175","SALT LAKE CITY, UT US","1941-01-31","0.00","0.0",,"43","25"
"USW00024175","SALT LAKE CITY, UT US","1941-02-01","0.00","0.0",,"41","24"
"USW00024175","SALT LAKE CITY, UT US","1941-02-02","0.00","0.0",,"43","26"
"USW00024175","SALT LAKE CITY, UT US","1941-02-03","0.00","0.0",,"43","20"
"USW00024175","SALT LAKE CITY, UT US","1941-02-04","0.00","0.0",,"29","21"
"USW00024175","SALT LAKE CITY, UT US","1941-02-05","0.00","0.0",,"30","24"
"USW00024175","SALT LAKE CITY, UT US","1941-02-06","0.00","0.0",,"33","24"
"USW00024175","SALT LAKE CITY, UT US","1941-02-07","0.06","0.0",,"35","30"
"USW00024175","SALT LAKE CITY, UT US","1941-02-08","0.02","0.3",,"48","31"
"USW00024175","SALT LAKE CITY, UT US","1941-02-09","0.00","0.0",,"46","30"
"USW00024175","SALT LAKE CITY, UT US","1941-02-10","0.00","0.0",,"55","37"
"USW00024175","SALT LAKE CITY, UT US","1941-02-11","0.23","0.0",,"58","41"
"USW00024175","SALT LAKE CITY, UT US","1941-02-12","0.52","0.2",,"44","34"
"USW00024175","SALT LAKE CITY, UT US","1941-02-13","0.02","0.0",,"46","31"
"USW00024175","SALT LAKE CITY, UT US","1941-02-14","0.00","0.0",,"50","34"
"USW00024175","SALT LAKE CITY, UT US","1941-02-15","0.02","0.0",,"49","34"
"USW00024175","SALT LAKE CITY, UT US","1941-02-16","0.00","0.0",,"47","38"
"USW00024175","SALT LAKE CITY, UT US","1941-02-17","0.00","0.0",,"44","34"
"USW00024175","SALT LAKE CITY, UT US","1941-02-18","0.01","0.0",,"47","34"
"USW00024175","SALT LAKE CITY, UT US","1941-02-19","0.00","0.0",,"52","37"
"USW00024175","SALT LAKE CITY, UT US","1941-02-20","0.06","0.0",,"55","36"
"USW00024175","SALT LAKE CITY, UT US","1941-02-21","0.02","0.0",,"52","41"
"USW00024175","SALT LAKE CITY, UT US","1941-02-22","0.01","0.0",,"60","38"
"USW00024175","SALT LAKE CITY, UT US","1941-02-23","0.12","0.0",,"53","41"
"USW00024175","SALT LAKE CITY, UT US","1941-02-24","0.43","0.0",,"54","34"
"USW00024175","SALT LAKE CITY, UT US","1941-02-25","0.05","0.0",,"45","33"
"USW00024175","SALT LAKE CITY, UT US","1941-02-26","0.00","0.0",,"51","28"
"USW00024175","SALT LAKE CITY, UT US","1941-02-27","0.00","0.0",,"58","34"
"USW00024175","SALT LAKE CITY, UT US","1941-02-28","0.00","0.0",,"62","42"
"USW00024175","SALT LAKE CITY, UT US","1941-03-01","0.10","0.0",,"56","43"
"USW00024175","SALT LAKE CITY, UT US","1941-03-02","0.96","0.0",,"48","33"
"USW00024175","SALT LAKE CITY, UT US","1941-03-03","0.29","0.3",,"49","32"
"USW00024175","SALT LAKE CITY, UT US","1941-03-04","0.00","0.0",,"53","35"
"USW00024175","SALT LAKE CITY, UT US","1941-03-05","0.18","0.0",,"47","36"
"USW00024175","SALT LAKE CITY, UT US","1941-03-06","0.00","0.0",,"49","35"
"USW00024175","SALT LAKE CITY, UT US","1941-03-07","0.00","0.0",,"52","34"
"USW00024175","SALT LAKE CITY, UT US","1941-03-08","0.00","0.0",,"59","32"
"USW00024175","SALT LAKE CITY, UT US","1941-03-09","0.00","0.0",,"47","34"
"USW00024175","SALT LAKE CITY, UT US","1941-03-10","0.00","0.0",,"51","28"
"USW00024175","SALT LAKE CITY, UT US","1941-03-11","0.00","0.0",,"44","30"
"USW00024175","SALT LAKE CITY, UT US","1941-03-12","0.00","0.0",,"46","27"
"USW00024175","SALT LAKE CITY, UT US","1941-03-13","0.00","0.0",,"51","32"
"USW00024175","SALT LAKE CITY, UT US","1941-03-14","0.00","0.0",,"43","27"
"USW00024175","SALT LAKE CITY, UT US","1941-03-15","0.00","0.0",,"48","25"
"USW00024175","SALT LAKE CITY, UT US","1941-03-16","0.00","0.0",,"59","31"
"USW00024175","SALT LAKE CITY, UT US","1941-03-17","0.00","0.0",,"68","38"
"USW00024175","SALT LAKE CITY, UT US","1941-03-18","0.00","0.0",,"66","47"
"USW00024175","SALT LAKE CITY, UT US","1941-03-19","0.00","0.0",,"65","39"
"USW00024175","SALT LAKE CITY, UT US","1941-03-20","0.31","0.0",,"54","41"
"USW00024175","SALT LAKE CITY, UT US","1941-03-21","0.00","0.0",,"51","36"
"USW00024175","SALT LAKE CITY, UT US","1941-03-22","0.00","0.0",,"54","40"
"USW00024175","SALT LAKE CITY, UT US","1941-03-23","0.34","0.2",,"47","33"
"USW00024175","SALT LAKE CITY, UT US","1941-03-24","0.10","0.8",,"45","32"
"USW00024175","SALT LAKE CITY, UT US","1941-03-25","0.00","0.0",,"51","37"
"USW00024175","SALT LAKE CITY, UT US","1941-03-26","0.00","0.0",,"57","34"
"USW00024175","SALT LAKE CITY, UT US","1941-03-27","0.00","0.0",,"64","36"
"USW00024175","SALT LAKE CITY, UT US","1941-03-28","0.00","0.0",,"65","47"
"USW00024175","SALT LAKE CITY, UT US","1941-03-29","0.05","0.0",,"63","43"
"USW00024175","SALT LAKE CITY, UT US","1941-03-30","0.00","0.0",,"63","40"
"USW00024175","SALT LAKE CITY, UT US","1941-03-31","0.00","0.0",,"66","44"
"USW00024175","SALT LAKE CITY, UT US","1941-04-01","0.04","0.0",,"50","39"
"USW00024175","SALT LAKE CITY, UT US","1941-04-02","0.07","0.0",,"56","40"
"USW00024175","SALT LAKE CITY, UT US","1941-04-03","0.24","0.0",,"53","37"
"USW00024175","SALT LAKE CITY, UT US","1941-04-04","0.00","0.0",,"61","36"
"USW00024175","SALT LAKE CITY, UT US","1941-04-05","0.79","1.5",,"53","33"
"USW00024175","SALT LAKE CITY, UT US","1941-04-06","0.01","0.0",,"50","39"
"USW00024175","SALT LAKE CITY, UT US","1941-04-07","0.00","0.0",,"57","34"
"USW00024175","SALT LAKE CITY, UT US","1941-04-08","0.00","0.0",,"57","34"
"USW00024175","SALT LAKE CITY, UT US","1941-04-09","0.26","0.0",,"64","37"
"USW00024175","SALT LAKE CITY, UT US","1941-04-10","0.13","0.0",,"53","39"
"USW00024175","SALT LAKE CITY, UT US","1941-04-11","0.06","0.0",,"50","38"
"USW00024175","SALT LAKE CITY, UT US","1941-04-12","0.01","0.0",,"56","38"
"USW00024175","SALT LAKE CITY, UT US","1941-04-13","0.21","0.0",,"51","35"
"USW00024175","SALT LAKE CITY, UT US","1941-04-14","0.00","0.0",,"55","39"
"USW00024175","SALT LAKE CITY, UT US","1941-04-15","0.01","0.0",,"63","40"
"USW00024175","SALT LAKE CITY, UT US","1941-04-16","1.14","5.7",,"43","30"
"USW00024175","SALT LAKE CITY, UT US","1941-04-17","0.16","1.0",,"39","31"
"USW00024175","SALT LAKE CITY, UT US","1941-04-18","0.01","0.2",,"43","30"
"USW00024175","SALT LAKE CITY, UT US","1941-04-19","0.00","0.0",,"47","32"
"USW00024175","SALT LAKE CITY, UT US","1941-04-20","0.00","0.0",,"54","32"
"USW00024175","SALT LAKE CITY, UT US","1941-04-21","0.00","0.0",,"60","33"
"USW00024175","SALT LAKE CITY, UT US","1941-04-22","0.00","0.0",,"65","39"
"USW00024175","SALT LAKE CITY, UT US","1941-04-23","0.00","0.0",,"67","44"
"USW00024175","SALT LAKE CITY, UT US","1941-04-24","0.00","0.0",,"68","44"
"USW00024175","SALT LAKE CITY, UT US","1941-04-25","0.00","0.0",,"69","45"
"USW00024175","SALT LAKE CITY, UT US","1941-04-26","0.21","0.0",,"68","50"
"USW00024175","SALT LAKE CITY, UT US","1941-04-27","0.06","0.0",,"62","48"
"USW00024175","SALT LAKE CITY, UT US","1941-04-28","0.00","0.0",,"67","46"
"USW00024175","SALT LAKE CITY, UT US","1941-04-29","0.00","0.0",,"76","45"
"USW00024175","SALT LAKE CITY, UT US","1941-04-30","0.01","0.0",,"70","53"
"USW00024175","SALT LAKE CITY, UT US","1941-05-01","0.00","0.0",,"69","46"
"USW00024175","SALT LAKE CITY, UT US","1941-05-02","0.00","0.0",,"70","46"
"USW00024175","SALT LAKE CITY, UT US","1941-05-03","0.02","0.0",,"65","48"
"USW00024175","SALT LAKE CITY, UT US","1941-05-04","0.05","0.0",,"62","42"
"USW00024175","SALT LAKE CITY, UT US","1941-05-05","0.00","0.0",,"71","46"
"USW00024175","SALT LAKE CITY, UT US","1941-05-06","0.06","0.0",,"61","46"
"USW00024175","SALT LAKE CITY, UT US","1941-05-07","0.00","0.0",,"73","47"
"USW00024175","SALT LAKE CITY, UT US","1941-05-08","0.00","0.0",,"76","52"
"USW00024175","SALT LAKE CITY, UT US","1941-05-09","0.00","0.0",,"76","48"
"USW00024175","SALT LAKE CITY, UT US","1941-05-10","0.00","0.0",,"84","53"
"USW00024175","SALT LAKE CITY, UT US","1941-05-11","0.00","0.0",,"88","58"
"USW00024175","SALT LAKE CITY, UT US","1941-05-12","0.00","0.0",,"90","67"
"USW00024175","SALT LAKE CITY, UT US","1941-05-13","0.00","0.0",,"84","57"
"USW00024175","SALT LAKE CITY, UT US","1941-05-14","0.04","0.0",,"65","48"
"USW00024175","SALT LAKE CITY, UT US","1941-05-15","0.00","0.0",,"68","48"
"USW00024175","SALT LAKE CITY, UT US","1941-05-16","0.00","0.0",,"79","47"
"USW00024175","SALT LAKE CITY, UT US","1941-05-17","0.00","0.0",,"85","55"
"USW00024175","SALT LAKE CITY, UT US","1941-05-18","0.46","0.0",,"72","36"
"USW00024175","SALT LAKE CITY, UT US","1941-05-19","0.00","0.0",,"59","38"
"USW00024175","SALT LAKE CITY, UT US","1941-05-20","0.00","0.0",,"69","44"
"USW00024175","SALT LAKE CITY, UT US","1941-05-21","0.00","0.0",,"78","48"
"USW00024175","SALT LAKE CITY, UT US","1941-05-22","0.00","0.0",,"84","55"
"USW00024175","SALT LAKE CITY, UT US","1941-05-23",,"0.0",,"78","60"
"USW00024175","SALT LAKE CITY, UT US","1941-05-24","0.18","0.0",,"73","52"
"USW00024175","SALT LAKE CITY, UT US","1941-05-25","0.14","0.0",,"77","53"
"USW00024175","SALT LAKE CITY, UT US","1941-05-26","0.19","0.0",,"73","51"
"USW00024175","SALT LAKE CITY, UT US","1941-05-27","0.26","0.0",,"69","49"
"USW00024175","SALT LAKE CITY, UT US","1941-05-28","0.01","0.0",,"75","46"
"USW00024175","SALT LAKE CITY, UT US","1941-05-29","0.00","0.0",,"79","52"
"USW00024175","SALT LAKE CITY, UT US","1941-05-30","0.00","0.0",,"78","57"
"USW00024175","SALT LAKE CITY, UT US","1941-05-31","0.01","0.0",,"74","52"
"USW00024175","SALT LAKE CITY, UT US","1941-06-01","0.00","0.0",,"72","46"
"USW00024175","SALT LAKE CITY, UT US","1941-06-02","0.00","0.0",,"80","50"
"USW00024175","SALT LAKE CITY, UT US","1941-06-03","0.00","0.0",,"75","55"
"USW00024175","SALT LAKE CITY, UT US","1941-06-04","0.49","0.0",,"77","49"
"USW00024175","SALT LAKE CITY, UT US","1941-06-05","0.00","0.0",,"72","50"
"USW00024175","SALT LAKE CITY, UT US","1941-06-06","0.21","0.0",,"69","52"
"USW00024175","SALT LAKE CITY, UT US","1941-06-07","0.16","0.0",,"60","51"
"USW00024175","SALT LAKE CITY, UT US","1941-06-08","0.25","0.0",,"54","45"
"USW00024175","SALT LAKE CITY, UT US","1941-06-09","0.39","0.0",,"55","44"
"USW00024175","SALT LAKE CITY, UT US","1941-06-10","0.00","0.0",,"66","45"
"USW00024175","SALT LAKE CITY, UT US","1941-06-11","0.00","0.0",,"74","48"
"USW00024175","SALT LAKE CITY, UT US","1941-06-12","0.00","0.0",,"80","53"
"USW00024175","SALT LAKE CITY, UT US","1941-06-13","0.00","0.0",,"88","55"
"USW00024175","SALT LAKE CITY, UT US","1941-06-14","0.00","0.0",,"83","60"
"USW00024175","SALT LAKE CITY, UT US","1941-06-15","0.00","0.0",,"84","61"
"USW00024175","SALT LAKE CITY, UT US","1941-06-16","0.00","0.0",,"88","62"
"USW00024175","SALT LAKE CITY, UT US","1941-06-17","0.00","0.0",,"91","64"
"USW00024175","SALT LAKE CITY, UT US","1941-06-18","0.00","0.0",,"89","64"
"USW00024175","SALT LAKE CITY, UT US","1941-06-19","0.00","0.0",,"86","63"
"USW00024175","SALT LAKE CITY, UT US","1941-06-20","0.00","0.0",,"91","61"
"USW00024175","SALT LAKE CITY, UT US","1941-06-21","0.00","0.0",,"93","60"
"USW00024175","SALT LAKE CITY, UT US","1941-06-22","0.00","0.0",,"95","65"
"USW00024175","SALT LAKE CITY, UT US","1941-06-23","0.00","0.0",,"93","67"
"USW00024175","SALT LAKE CITY, UT US","1941-06-24","0.00","0.0",,"92","61"
"USW00024175","SALT LAKE CITY, UT US","1941-06-25","0.00","0.0",,"82","55"
"USW00024175","SALT LAKE CITY, UT US","1941-06-26","0.00","0.0",,"88","58"
"USW00024175","SALT LAKE CITY, UT US","1941-06-27","0.00","0.0",,"81","60"
"USW00024175","SALT LAKE CITY, UT US","1941-06-28","0.00","0.0",,"74","51"
"USW00024175","SALT LAKE CITY, UT US","1941-06-29","0.02","0.0",,"75","52"
"USW00024175","SALT LAKE CITY, UT US","1941-06-30","0.03","0.0",,"75","57"
"USW00024175","SALT LAKE CITY, UT US","1941-07-01","0.00","0.0",,"77","56"
"USW00024175","SALT LAKE CITY, UT US","1941-07-02","0.00","0.0",,"87","55"
"USW00024175","SALT LAKE CITY, UT US","1941-07-03","0.00","0.0",,"91","58"
"USW00024175","SALT LAKE CITY, UT US","1941-07-04","0.00","0.0",,"94","62"
"USW00024175","SALT LAKE CITY, UT US","1941-07-05","0.00","0.0",,"93","64"
"USW00024175","SALT LAKE CITY, UT US","1941-07-06","0.00","0.0",,"95","66"
"USW00024175","SALT LAKE CITY, UT US","1941-07-07","0.00","0.0",,"97","68"
"USW00024175","SALT LAKE CITY, UT US","1941-07-08","0.00","0.0",,"96","66"
"USW00024175","SALT LAKE CITY, UT US","1941-07-09","0.00","0.0",,"94","68"
"USW00024175","SALT LAKE CITY, UT US","1941-07-10","0.00","0.0",,"91","67"
"USW00024175","SALT LAKE CITY, UT US","1941-07-11","0.03","0.0",,"82","67"
"USW00024175","SALT LAKE CITY, UT US","1941-07-12","0.00","0.0",,"91","63"
"USW00024175","SALT LAKE CITY, UT US","1941-07-13","0.00","0.0",,"89","66"
"USW00024175","SALT LAKE CITY, UT US","1941-07-14","0.00","0.0",,"95","74"
"USW00024175","SALT LAKE CITY, UT US","1941-07-15","0.00","0.0",,"96","68"
"USW00024175","SALT LAKE CITY, UT US","1941-07-16","0.00","0.0",,"96","69"
"USW00024175","SALT LAKE CITY, UT US","1941-07-17","0.00","0.0",,"96","67"
"USW00024175","SALT LAKE CITY, UT US","1941-07-18","0.00","0.0",,"92","68"
"USW00024175","SALT LAKE CITY, UT US","1941-07-19","0.27","0.0",,"77","65"
"USW00024175","SALT LAKE CITY, UT US","1941-07-20","0.00","0.0",,"90","60"
"USW00024175","SALT LAKE CITY, UT US","1941-07-21","0.00","0.0",,"94","65"
"USW00024175","SALT LAKE CITY, UT US","1941-07-22","0.00","0.0",,"100","66"
"USW00024175","SALT LAKE CITY, UT US","1941-07-23","0.05","0.0",,"102","71"
"USW00024175","SALT LAKE CITY, UT US","1941-07-24","0.07","0.0",,"90","64"
"USW00024175","SALT LAKE CITY, UT US","1941-07-25","0.45","0.0",,"76","63"
"USW00024175","SALT LAKE CITY, UT US","1941-07-26","0.27","0.0",,"86","59"
"USW00024175","SALT LAKE CITY, UT US","1941-07-27","0.00","0.0",,"86","59"
"USW00024175","SALT LAKE CITY, UT US","1941-07-28","0.00","0.0",,"88","65"
"USW00024175","SALT LAKE CITY, UT US","1941-07-29","0.00","0.0",,"87","63"
"USW00024175","SALT LAKE CITY, UT US","1941-07-30","0.00","0.0",,"90","60"
"USW00024175","SALT LAKE CITY, UT US","1941-07-31","0.00","0.0",,"95","64"
"USW00024175","SALT LAKE CITY, UT US","1941-08-01","0.00","0.0",,"94","65"
"USW00024175","SALT LAKE CITY, UT US","1941-08-02","0.00","0.0",,"92","67"
"USW00024175","SALT LAKE CITY, UT US","1941-08-03","0.00","0.0",,"94","67"
"USW00024175","SALT LAKE CITY, UT US","1941-08-04","0.00","0.0",,"98","67"
"USW00024175","SALT LAKE CITY, UT US","1941-08-05","0.00","0.0",,"95","72"
"USW00024175","SALT LAKE CITY, UT US","1941-08-06","0.00","0.0",,"91","70"
"USW00024175","SALT LAKE CITY, UT US","1941-08-07","0.00","0.0",,"90","69"
"USW00024175","SALT LAKE CITY, UT US","1941-08-08","0.00","0.0",,"89","71"
"USW00024175","SALT LAKE CITY, UT US","1941-08-09","0.11","0.0",,"86","67"
"USW00024175","SALT LAKE CITY, UT US","1941-08-10","0.48","0.0",,"82","65"
"USW00024175","SALT LAKE CITY, UT US","1941-08-11","0.00","0.0",,"87","65"
"USW00024175","SALT LAKE CITY, UT US","1941-08-12","0.01","0.0",,"80","65"
"USW00024175","SALT LAKE CITY, UT US","1941-08-13","0.00","0.0",,"81","56"
"USW00024175","SALT LAKE CITY, UT US","1941-08-14","0.00","0.0",,"86","60"
"USW00024175","SALT LAKE CITY, UT US","1941-08-15","0.00","0.0",,"78","66"
"USW00024175","SALT LAKE CITY, UT US","1941-08-16","0.00","0.0",,"83","65"
"USW00024175","SALT LAKE CITY, UT US","1941-08-17","0.15","0.0",,"85","63"
"USW00024175","SALT LAKE CITY, UT US","1941-08-18","0.00","0.0",,"86","57"
"USW00024175","SALT LAKE CITY, UT US","1941-08-19","0.05","0.0",,"88","64"
"USW00024175","SALT LAKE CITY, UT US","1941-08-20","0.01","0.0",,"86","61"
"USW00024175","SALT LAKE CITY, UT US","1941-08-21","0.00","0.0",,"85","65"
"USW00024175","SALT LAKE CITY, UT US","1941-08-22","0.00","0.0",,"88","62"
